"NIVEL";"PRODUTO";"TIPO";"DESCRICAO";"UM";"COMPONENTE";"TIPO";"DESCRICAO";"UMc";"QUANTIDADE";"IPI";"NCM";"ULT_PRECO";"ORIGEM";"CUSTO_MEDIO"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G1009849";"MP";="NIPLE DUPLO FG NBR 6590 1'' BSP NBR 6943 150LBS";="PC";"3,0000";"0,00";"74122000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G1015398";"MP";="PLAQUETA ALUMINIO 100 X 40 SERIE VASO DE PRESSAO CONF DES";="PC";"3,0000";"0,00";"73269090";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G1018184";"MP";="ACOPLADOR ALUMINIO FEMEA 1"" X ROSCA INT BSP 1"" 11 FIOS";="PC";"3,0000";"0,00";"76090000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G1018205";"MP";="ADAPTADOR TAMPAO DE ALUMINIO 1''";="PC";"3,0000";"0,00";"76090000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G1022571";"MP";="CURVA AC ASTM A234 GR WPB 90 RL SCH40 1"" ANSI B 16.9 PS DIAM EXT 33,40MM ESP 3,38MM";="PC";"3,0000";"0,00";"73063000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G3002307";"MP";="PF SX FL M12 X 1,75 X 30 CL8.8 DIN 6921 ZF";="PC";"12,0000";"3,25";"73181500";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G3006152";"MP";="CURVA AC ASTM A234 GR WPB 90 RL SCH40 3/4"" ANSI B 16.9 PS DIAM EXT 26,67MM ESP 2,87MM";="PC";"3,0000";"0,00";"72111400";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="G3007837";"MP";="PO SX FL M12 X 1,75 CL8 TORQ DIN6927 ZF";="PC";"12,0000";"6,50";"73181600";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007167";"PP";="CALOTA SUPERIOR 575 EXT X 4,75MM";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007167";"PP";="CALOTA SUPERIOR 575 EXT X 4,75MM";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"39,7800";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007206";"PP";="TAMPA COM ROSCA M45 X 4,5";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007206";"PP";="TAMPA COM ROSCA M45 X 4,5";="PC";="G2000166";"MP";="BARRA REDONDA SAE1020 63,50MM LAMINADA";="KG";"1,1100";"3,25";"72283000";"0,00";"3";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007207";"PP";="LUVA COM ROSCA M45 X 4,5";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007207";"PP";="LUVA COM ROSCA M45 X 4,5";="PC";="G2005756";"MP";="TUBO MECANICO VMEC 134 AP DN 62 X 41 X 10,50MM";="KG";"1,2900";"5,20";"73043910";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007208";"PP";="MANIPULO DA TAMPA";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007208";"PP";="MANIPULO DA TAMPA";="PC";="G2000052";"MP";="BARRA REDONDA SAE1020 9,52MM TREFILADA";="KG";"0,2400";"5,20";"72155000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007322";"PP";="BOLACHA 4,75 X DIAM50MM";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007322";"PP";="BOLACHA 4,75 X DIAM50MM";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"0,2100";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007323";"PP";="COSTADO DO TANQUE 4,75 X 569 X 850";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007323";"PP";="COSTADO DO TANQUE 4,75 X 569 X 850";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"171,0600";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007325";"PP";="LUVA COM ROSCA 1/4""";="PC";"12,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007325";"PP";="LUVA COM ROSCA 1/4""";="PC";="G2000069";"MP";="BARRA REDONDA SAE1020 22,22MM LAMINADA";="KG";"0,4800";"9,75";"72283000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007326";"PP";="U FIXACAO TANQUE PRESSURIZADO 75 X 100 X 75";="PC";"12,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007326";"PP";="U FIXACAO TANQUE PRESSURIZADO 75 X 100 X 75";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"5,4000";"3,25";"72085200";"0,00";"5";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1007328";"PP";="LUVA COM ROSCA 3/4""";="PC";"3,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I1007328";"PP";="LUVA COM ROSCA 3/4""";="PC";="G2000073";"MP";="BARRA REDONDA SAE1020 41,27MM LAMINADA";="KG";"0,4800";"3,25";"72283000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1008714";"PP";="NIPLE 1""";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1008714";"PP";="NIPLE 1""";="PC";="G2000183";"MP";="TUBO REDONDO NBR 5590 ANSI B 36.10 SCH40 COM COSTURA 33,40 X 26,64 X 3,38MM";="KG";"0,3900";"3,25";"73063000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1008838";"PP";="VISOR DE NIVEL RESERVATORIO";="PC";"3,0000";"5,20";"87169010";"0,00";"0";"0,00"
"3";="I1008838";"PP";="VISOR DE NIVEL RESERVATORIO";="PC";="G1012232";"MP";="TUBO NYLON TRANSP. PA 6 - DIAM EXT 10 X DIAM INT 07MM - VISOR NIVEL";="MT";"5,2350";"3,25";"59090000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1012022";"PP";="ADESIVO ESCALA DE VOLUME";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1012022";"PP";="ADESIVO ESCALA DE VOLUME";="PC";="G2006323";"MP";="CHAPA ACO A36 1,00MM";="KG";"0,1500";"0,00";"72085300";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1022658";"PP";="SUPORTE PLAQUETA RESERV PRESS 2 X 20 X 103 X 45 4 DIAM 4,10";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1022658";"PP";="SUPORTE PLAQUETA RESERV PRESS 2 X 20 X 103 X 45 4 DIAM 4,10";="PC";="G2005932";"MP";="CHAPA ACO A36 2,00MM";="KG";"0,2700";"3,25";"72085400";"0,00";"5";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1030356";"PP";="CALOTA INFERIOR 575 EXT X 4,75MM";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1030356";"PP";="CALOTA INFERIOR 575 EXT X 4,75MM";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"39,9900";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1033122";"PP";="SUPORTE TANQUE PRESSURIZADO PARA 4 FIXADOR";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1033122";"PP";="SUPORTE TANQUE PRESSURIZADO PARA 4 FIXADOR";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"22,4700";"0,00";"72085200";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I1034636";"PP";="TUBO 26,90 X 2,65 X 200,00 COM ROSCA 3 4"" BSP";="PC";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1034636";"PP";="TUBO 26,90 X 2,65 X 200,00 COM ROSCA 3 4"" BSP";="PC";="G2000380";"MP";="TUBO DIN 2440 NBR5580 26,90 X 21,60 X 2,65MM";="KG";"0,9600";"3,25";"73063000";"0,00";"0";"0,00"
"2";="I2010998";"PP";="TANQUE PRESSURIZADO 230 LITROS COM ESCORVA DIR";="CJ";="I2010009";"PP";="SISTEMA DE DESCARREGAMENTO TANQUE PRESSURIZADO COMBOIO";="CJ";"3,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2010009";"PP";="SISTEMA DE DESCARREGAMENTO TANQUE PRESSURIZADO COMBOIO";="CJ";="G1007311";"MP";="CONEXAO ROSCADA 3/4"" NPT MACHO - JIC 1/2"" MACHO";="PC";"3,0000";"3,25";"73079200";"0,00";"0";"0,00"
"3";="I2010009";"PP";="SISTEMA DE DESCARREGAMENTO TANQUE PRESSURIZADO COMBOIO";="CJ";="G1009132";"MP";="FILTRO DE REDE Y 3/4""";="PC";"3,0000";"5,20";"84671900";"0,00";"0";"0,00"
"3";="I2010009";"PP";="SISTEMA DE DESCARREGAMENTO TANQUE PRESSURIZADO COMBOIO";="CJ";="G1009199";"MC";="REGISTRO ESFERA 3/4POL";="PC";"3,0000";"3,25";"84818095";"0,00";"0";"0,00"
"3";="I2010009";"PP";="SISTEMA DE DESCARREGAMENTO TANQUE PRESSURIZADO COMBOIO";="CJ";="G1012130";"MP";="ADAPTADOR AGR1POL WD AGJ1.1/16POL - GEHRED16HJ12";="PC";"3,0000";"6,50";"73079200";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2011001";"PP";="CONJ PARALAMA COMBOIO 10000 L";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2011001";"PP";="CONJ PARALAMA COMBOIO 10000 L";="CJ";="G1000025";"MP";="PARA BARRO C/ LOGO 600 X 605 CONF DES";="PC";"4,0000";"3,25";"87169090";"0,00";"0";"0,00"
"2";="I2011001";"PP";="CONJ PARALAMA COMBOIO 10000 L";="CJ";="I1000227";"PP";="CHAPA PARALAMAS 3 X 45 X 595 4DIAM10";="PC";"4,0000";"9,75";"87169090";"0,00";"0";"0,00"
"3";="I1000227";"PP";="CHAPA PARALAMAS 3 X 45 X 595 4DIAM10";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"2,4800";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2011001";"PP";="CONJ PARALAMA COMBOIO 10000 L";="CJ";="I1011680";"PP";="CHAPA PARALAMAS 2 X 200 X 245";="PC";"4,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1011680";"PP";="CHAPA PARALAMAS 2 X 200 X 245";="PC";="G2005932";"MP";="CHAPA ACO A36 2,00MM";="KG";"1,6400";"3,25";"72085400";"0,00";"5";"0,00"
"2";="I2011001";"PP";="CONJ PARALAMA COMBOIO 10000 L";="CJ";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";"16,0000";"0,00";"87169090";"0,00";"0";"0,00"
"3";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";="G3002236";"MP";="PF SX FL SERRILHADO M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"16,0000";"3,25";"73181500";"0,00";"0";"0,00"
"3";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";="G3007835";"MP";="PO SX FL SERRILHADO M8 X 1,25 CL8 DIN6923 MACROCOLT";="PC";"16,0000";"6,50";"73181600";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2011002";"PP";="CONJ SUPORTE MANGUEIRA LAVADORA";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2011002";"PP";="CONJ SUPORTE MANGUEIRA LAVADORA";="CJ";="I1016511";"PP";="SUP MANGUEIRA LAVADORA";="PC";"2,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I1016511";"PP";="SUP MANGUEIRA LAVADORA";="PC";="G2005932";"MP";="CHAPA ACO A36 2,00MM";="KG";"2,7600";"3,25";"72085400";"0,00";"5";"0,00"
"2";="I2011002";"PP";="CONJ SUPORTE MANGUEIRA LAVADORA";="CJ";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";"4,0000";"0,00";"87169090";"0,00";"0";"0,00"
"3";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";="G3002236";"MP";="PF SX FL SERRILHADO M8 X 1,25 X 25 CL8.8 DIN6921 ZF";="PC";"4,0000";"3,25";"73181500";"0,00";"0";"0,00"
"3";="I2013558";"PP";="CONJ FIX PARAF FL M8 X 25  E PORCA FL M8";="CJ";="G3007835";"MP";="PO SX FL SERRILHADO M8 X 1,25 CL8 DIN6923 MACROCOLT";="PC";"4,0000";"6,50";"73181600";"0,00";"0";"0,00"
"1";="I3001192";"PA";="COMBOIO 10.000L 6 4 1 AGUA 3 RESERV ALTA VAZAO VM 290 6X4R EE 4800 MAN . 2026";="CJ";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G1006660";"MP";="PF SX M6 X 1,00 X 25 CL 8.8 DIN 933 RI ZB";="PC";"14,0000";"6,50";"73181500";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G1009282";"MP";="CAP PVC ROSCAVEL 3POL";="PC";"1,0000";"0,00";"39174090";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G1021155";"MP";="TAMPA DE INSPECAO ALUM 450MM MECANICA PREP P/ BOTTOM C/ VENTILACAO 90 VITON MGN COD 201429";="PC";"2,0000";"0,00";"84814000";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G3000325";"MP";="PO REBITE SX M6 X 1,00 TUBULAR ROSCA INT ZINCADO";="PC";"12,0000";"3,25";"73181600";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G3000951";"MP";="ARRUELA LISA M10 DIN125";="PC";"24,0000";"3,25";"73182100";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G3001012";"MP";="PO SX M10 X 1,50 CL8 DIN934 ZB";="PC";"12,0000";"3,25";"73181600";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="G3001107";"MP";="PF SX M10 X 1,50 X 30 CL 8.8 DIN 933 RI ZF";="PC";"12,0000";"3,25";"73181500";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="G1003384";"MP";="PF SX M6 X 1,00 X 20 CL 8.8 DIN 933 RI ZF";="PC";"1,0000";"3,25";"73181500";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="G1004651";"MP";="PF SX FL M10 X 1,50 X 30 CL8.8 DIN6921 ZF";="PC";"4,0000";"9,75";"73181500";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="G1004660";"MP";="PO SX FL M10 X 1,50 CL 8 DIN 6927 TORQ  ZF";="PC";"4,0000";"6,50";"73181600";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="G1009283";"MC";="EXTINTOR PQS 8KG S/ SUPORTE";="UN";"1,0000";"0,00";"84241000";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="G3000308";"MP";="PO SX M6 X 1,00 CL8 DIN934 ZF";="PC";"1,0000";"3,25";"73181600";"0,00";"8";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="G3002424";"MP";="ARRUELA LISA M6 ZB";="PC";"2,0000";"6,50";"73182200";"0,00";"2";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007592";"PP";="ABRACADEIRA FI X A";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007592";"PP";="ABRACADEIRA FI X A";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2300";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007593";"PP";="ABRACADEIRA MOVEL";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007593";"PP";="ABRACADEIRA MOVEL";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2100";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007594";"PP";="CANTONEIRA 20,00  X  20,00  X  30,00";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007594";"PP";="CANTONEIRA 20,00  X  20,00  X  30,00";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0400";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007595";"PP";="ARTICULACAO ABRACADEIRA 100,00  X  50,00";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007595";"PP";="ARTICULACAO ABRACADEIRA 100,00  X  50,00";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,0800";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007596";"PP";="ARCO DIAM194,00 X 30,00";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007596";"PP";="ARCO DIAM194,00 X 30,00";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,4200";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007597";"PP";="TRAVA DA ABRACADEIRA";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007597";"PP";="TRAVA DA ABRACADEIRA";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0700";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007598";"PP";="CARTOLA DE FI X ACAO";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1007598";"PP";="CARTOLA DE FI X ACAO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"1,6700";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007599";"PP";="BASE DO SUPORTE";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1007599";"PP";="BASE DO SUPORTE";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"1,0400";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2002650";"PP";="SUPORTE EXTINTOR LD";="CJ";="I1007600";"PP";="OHAL 3,00 X 20,00 X 25,00 DIAM8,00";="PC";"1,0000";"7,80";"87169010";"0,00";"0";"0,00"
"4";="I1007600";"PP";="OHAL 3,00 X 20,00 X 25,00 DIAM8,00";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0100";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="G1003384";"MP";="PF SX M6 X 1,00 X 20 CL 8.8 DIN 933 RI ZF";="PC";"1,0000";"3,25";"73181500";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="G1004651";"MP";="PF SX FL M10 X 1,50 X 30 CL8.8 DIN6921 ZF";="PC";"4,0000";"9,75";"73181500";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="G1004660";"MP";="PO SX FL M10 X 1,50 CL 8 DIN 6927 TORQ  ZF";="PC";"4,0000";"6,50";"73181600";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="G1009283";"MC";="EXTINTOR PQS 8KG S/ SUPORTE";="UN";"1,0000";"0,00";"84241000";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="G3000308";"MP";="PO SX M6 X 1,00 CL8 DIN934 ZF";="PC";"1,0000";"3,25";"73181600";"0,00";"8";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="G3002424";"MP";="ARRUELA LISA M6 ZB";="PC";"2,0000";"6,50";"73182200";"0,00";"2";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007592";"PP";="ABRACADEIRA FI X A";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007592";"PP";="ABRACADEIRA FI X A";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2300";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007593";"PP";="ABRACADEIRA MOVEL";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007593";"PP";="ABRACADEIRA MOVEL";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,2100";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007594";"PP";="CANTONEIRA 20,00  X  20,00  X  30,00";="PC";"2,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007594";"PP";="CANTONEIRA 20,00  X  20,00  X  30,00";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0400";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007595";"PP";="ARTICULACAO ABRACADEIRA 100,00  X  50,00";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007595";"PP";="ARTICULACAO ABRACADEIRA 100,00  X  50,00";="PC";="G2005887";"MP";="CHAPA ACO A36 6,35MM";="KG";"0,0800";"3,25";"72085200";"0,00";"5";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007596";"PP";="ARCO DIAM194,00 X 30,00";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007596";"PP";="ARCO DIAM194,00 X 30,00";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,4200";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007597";"PP";="TRAVA DA ABRACADEIRA";="PC";"1,0000";"3,25";"87169010";"0,00";"0";"0,00"
"4";="I1007597";"PP";="TRAVA DA ABRACADEIRA";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0700";"3,25";"72085300";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007598";"PP";="CARTOLA DE FI X ACAO";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1007598";"PP";="CARTOLA DE FI X ACAO";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"1,6700";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007599";"PP";="BASE DO SUPORTE";="PC";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"4";="I1007599";"PP";="BASE DO SUPORTE";="PC";="G2005931";"MP";="CHAPA ACO A36 4,75MM";="KG";"1,0400";"0,00";"72085200";"0,00";"0";"0,00"
"3";="I2002651";"PP";="SUPORTE EXTINTOR LE";="CJ";="I1007600";"PP";="OHAL 3,00 X 20,00 X 25,00 DIAM8,00";="PC";"1,0000";"7,80";"87169010";"0,00";"0";"0,00"
"4";="I1007600";"PP";="OHAL 3,00 X 20,00 X 25,00 DIAM8,00";="PC";="G2005882";"MP";="CHAPA ACO A36 3,00MM";="KG";"0,0100";"3,25";"72085300";"0,00";"0";"0,00"
"2";="I2011007";"PP";="CONJ MONTAGEM ACESSORIO EXTERNO";="CJ";="I2004140";"PP";="SINALIZACAO COMBOIO 10000 LITROS";="CJ";"1,0000";"0,00";"87169010";"0,00";"0";"0,00"
"3";="I2004140";"PP";="SINALIZACAO COMBOIO 10000 LITROS";="CJ";="G1002471";"MP";="CONECTOR 2 VIAS LANTERNA 7731 (ETE7731)";="PC";"1,0000";"3,25";"85444200";"0,00";"0";"0,00"
"3";="I2004140";"PP";="SINALIZACAO COMBOIO 10000 LITROS";="CJ";="G1009269";"MP";="SUPORTE PLACA DE ADV 300 X 300";="PC";"3,0000";"3,25";"39263000";"0,00";"0";"0,00"
